Price_CLP,Price_UF,Price_USD,Comuna,Ubicacion,Dorms,Baths,Built Area,Total Area,Parking,id,Realtor,codigo_x,nombre_x,codigo_y,nombre_y
597912000,16800,744598,LAS,vaticanoconflandes,3,3.0,129.0,161.0,2.0,9725274,Easyprop,LAS,LAS,LAS,Las Condes
90000000,2529,112080,PUE,Losálamosnu-59876/brisasdemaipo,3,2.0,,,1.0,8466051,Propiedades Centro Santiago SPA,PUE,PUE,PUE,Puente Alto
405726000,11400,505263,MAC,ExequielfernandezconLosOlmos,2,1.0,95.0,687.0,6.0,10502321,Mi Llave,MAC,MAC,MAC,Macul
423165100,11890,526980,VIT,LasTranqueras,3,3.0,90.0,178.0,1.0,11157448,Nexxos,VIT,VIT,VIT,Vitacura
319242300,8970,397562,REC,PedroDonosoconcalleEnriqueDonoso,4,2.0,57.0,347.0,,9153962,Mi Llave,REC,REC,REC,Recoleta
444875000,12500,554016,SAN,AvloOvalle,5,2.0,200.0,360.0,,10841590,Tsi Property,SAN,SAN,SAN,Santiago
180000000,5058,224159,LAS,Casa1pisoVillaPaulHarris,3,1.0,64.0,200.0,,11151798,Corretajes Prosal,LAS,LAS,LAS,Las Condes
1067700000,30000,1329639,LAS,Chesterton/PadreHurtado,9,4.0,298.0,614.0,7.0,11143767,Nexxos,LAS,LAS,LAS,Las Condes
127500000,3582,158780,BUI,FranciscoJavierKrugger,5,3.0,123.0,132.0,1.0,8098175,Houm,BUI,BUI,BUI,Buín
120000000,3372,149440,PEÑ,Pasaje81,5,2.0,70.0,100.0,2.0,10215109,Movahome Corredores Integrados,PEÑ,PEÑ,PEÑ,Peñalolén
1032110000,29000,1285318,LAS,FrayLuisdeLeón12250,6,5.0,360.0,670.0,4.0,11166620,Nexxos,LAS,LAS,LAS,Las Condes
216921050,6095,270138,SAN,SanAlfonso/AbateMolina,3,3.0,130.0,190.0,1.0,7407849,Propiedades Ricardo Vial y Cia. Ltda.,SAN,SAN,SAN,Santiago
238595360,6704,297130,LAF,AunacuadraderojasMagallaneshaciaelsur,3,3.0,105.0,198.0,3.0,9050007,Alto Andes,LAF,LAF,LAF,La Florida
125000000,3512,155666,ELB,Balmaceda/CarlosMondaca,3,1.0,72.0,150.0,,6202056,Jaime Moris Propiedades (Providencia),ELB,ELB,ELB,El Bosque
533850000,15000,664819,LOB,Granoportunidad//caminodelchin,5,4.0,140.0,320.0,,9940891,Francisco Vial Propiedades,LOB,LOB,LOB,Lo Barnechea
416403000,11700,518559,HUE,PedroFontovaconelRoble,4,3.0,140.0,365.0,2.0,7818294,Unne,HUE,HUE,HUE,Huechuraba
408929100,11490,509252,COL,SanMiguel/SantaElena,5,4.0,180.0,5000.0,8.0,8230410,Unne,COL,COL,COL,Colina
113888000,3200,141828,PUE,Eyzaguirre/LomadeMaipo,3,1.0,63.0,100.0,,7391173,Jorge Pablo Caro Propiedades,PUE,PUE,PUE,Puente Alto
370136000,10400,460941,PRO,Holanda/diegodealmagro,3,2.0,112.0,152.0,2.0,6784781,Pro Partners Propiedades,PRO,PRO,PRO,Providencia
836365000,23500,1041550,LAR,Terreno1.773m2esculturarebecamatte-helsby,2,1.0,136.0,1773.0,3.0,11154892,Nexxos,LAR,LAR,LAR,La Reina
135242000,3800,168421,MAI,PasajeElTrebol/Canela,4,3.0,90.0,121.0,,7906520,Procasa Adrián Ulloa Propiedades,MAI,MAI,MAI,Maipú
138302740,3886,172233,MAI,avdelcarmen1576,3,2.0,130.0,146.0,2.0,9727111,Easyprop,MAI,MAI,MAI,Maipú
39000000,1096,48568,LAM,Casa2PisosenVillaLosRobles,2,1.0,57.0,76.0,,6482981,Corretajes Prosal,LAM,LAM,LAM,Lampa
84000000,2360,104608,SAN,AGCaminoInternacional/DiegoRivera,3,1.0,60.0,80.0,1.0,5663151,Propiedades Centro Santiago SPA,SAN,SAN,SAN,Santiago
576558000,16200,718005,LAS,LasCondes/Chesterton,3,3.0,164.0,615.0,2.0,6099942,Sucursal Cantagallo,LAS,LAS,LAS,Las Condes
803978100,22590,1001218,COL,ChicureoCentro,6,6.0,611.0,5411.0,6.0,11164056,Nexxos,COL,COL,COL,Colina
918222000,25800,1143489,LAS,SanJosédelaSierra-Av.LasCondes,4,4.0,267.0,690.0,3.0,11165937,Nexxos,LAS,LAS,LAS,Las Condes
775862000,21800,966204,LOB,ParcelaenCondominioLosQuillayes,5,4.0,260.0,8500.0,4.0,9329820,Sucursal Cantagallo,LOB,LOB,LOB,Lo Barnechea
637061000,17900,793351,VIT,EstanislaoRecabarren,3,3.0,181.0,377.0,4.0,11157498,Nexxos,VIT,VIT,VIT,Vitacura
448434000,12600,558448,LAC,SanEduardo,6,3.0,250.0,598.0,1.0,10774232,Houm,LAC,LAC,LAC,La Cisterna
757639920,21288,943512,LAS,LasCondes,6,6.0,876.0,1308.0,6.0,8570150,Agente Propiedades,LAS,LAS,LAS,Las Condes
936017000,26300,1165650,LAS,LasLavandulas-Estoril,4,5.0,250.0,1140.0,3.0,11163974,Nexxos,LAS,LAS,LAS,Las Condes
150000000,4215,186800,PEÑ,pasajehuerquehue,3,2.0,57.0,211.0,3.0,8269393,Tsi Property,PEÑ,PEÑ,PEÑ,Peñalolén
462670000,13000,576177,VIT,PedroCanisio,4,2.0,114.0,224.0,3.0,8141004,Labbe &  Pollier,VIT,VIT,VIT,Vitacura
85000000,2388,105853,ELB,Lostilos/lostilos,5,1.0,100.0,162.0,2.0,9508924,Procasa Adrián Ulloa Propiedades,ELB,ELB,ELB,El Bosque
145000000,4074,180573,PUE,Luismattelarrain/coquimbo,3,3.0,144.0,107.0,,9305333,Grupo Premium Propiedades Santiago,PUE,PUE,PUE,Puente Alto
1227855000,34500,1529085,LOB,SantuariodelValle/LosTrapenses,4,4.0,350.0,1086.0,,6099840,Sucursal Cantagallo,LOB,LOB,LOB,Lo Barnechea
1138524100,31990,1417838,LAS,Lavandulas-estoril,5,5.0,293.0,680.0,3.0,11163912,Nexxos,LAS,LAS,LAS,Las Condes
128000000,3597,159402,ELB,Av.LosMartinez/LasCanteras,9,3.0,190.0,180.0,,9723991,Propiedades Centro Santiago SPA,ELB,ELB,ELB,El Bosque
800775000,22500,997229,LAS,Caminodelmanzanar-franciscobulnescorrea,5,4.0,260.0,600.0,2.0,7566677,Unne,LAS,LAS,LAS,Las Condes
1352420000,38000,1684209,COL,CondominioHaciendaChicureo-PiedraRoja,6,6.0,550.0,5000.0,4.0,11163944,Nexxos,COL,COL,COL,Colina
658415000,18500,819944,PEÑ,Laspircas,5,6.0,280.0,700.0,3.0,9927117,Easyprop,PEÑ,PEÑ,PEÑ,Peñalolén
182114030,5117,226792,LAF,WalkerMartinez/GarciaHurtadodeMendoza,3,1.0,60.0,160.0,1.0,10481498,Mauricio Pino Propiedades,LAF,LAF,LAF,La Florida
1156675000,32500,1440442,LOB,CaminoReal,5,6.0,430.0,1000.0,,7871592,Unne,LOB,LOB,LOB,Lo Barnechea
85000000,2388,105853,PEÑ,AvLasTorresYC53772/LosVerdurelos,4,1.0,92.0,92.0,1.0,5496004,Propiedades Centro Santiago SPA,PEÑ,PEÑ,PEÑ,Peñalolén
551289100,15490,686537,PRO,PlazaDinamarca,4,4.0,160.0,350.0,2.0,11164261,Nexxos,PRO,PRO,PRO,Providencia
1423244100,39990,1772409,LOB,LosTrapenses-LomasdeLaDehesa,6,5.0,490.0,975.0,3.0,11165079,Nexxos,LOB,LOB,LOB,Lo Barnechea
516055000,14500,642659,LOB,CaminoLaCumbre,5,3.0,140.0,276.0,4.0,11157280,Nexxos,LOB,LOB,LOB,Lo Barnechea
67000000,1883,83437,REN,AvMirafloresAG/vicuñamackenna,3,1.0,56.0,120.0,,6205154,Propiedades Centro Santiago SPA,REN,REN,REN,Renca
510716500,14350,636011,PEÑ,LasPerdices-LosPresidentes,5,4.0,210.0,460.0,2.0,11166109,Nexxos,PEÑ,PEÑ,PEÑ,Peñalolén
373695000,10500,465374,CAL,AvenidaLonquén,3,2.0,170.0,5000.0,10.0,10489388,Houm,CAL,CAL,CAL,Calera de Tango
67621000,1900,84210,PUE,PasajeLosPescadores2773,3,1.0,70.0,110.0,,7889334,Unne,PUE,PUE,PUE,Puente Alto
907545000,25500,1130193,PRO,Providencia,6,4.0,226.0,336.0,11.0,6086674,Sucursal El Bosque Sur,PRO,PRO,PRO,Providencia
118265570,3323,147280,MAI,Alfredosilvacarvallo/josémanuelbalmaceda.,3,2.0,86.0,138.0,,6647650,Foix Realty 100,MAI,MAI,MAI,Maipú
223861100,6290,278781,HUE,BertaCorrea,3,3.0,86.0,100.0,2.0,9063212,Unne,HUE,HUE,HUE,Huechuraba
134990000,3793,168107,PUE,Pasajetres//DiagonalTocornal,4,2.0,138.0,200.0,1.0,7884252,Unne,PUE,PUE,PUE,Puente Alto
1601550000,45000,1994458,COL,SanJosé-SantaCecilia,6,6.0,500.0,30500.0,9.0,11166251,Nexxos,COL,COL,COL,Colina
170000000,4777,211706,PED,JavieraCarreraYC60975/Av.JoseJoaquinPrieto,3,1.0,111.0,100.0,2.0,9504128,Propiedades Centro Santiago SPA,PED,PED,PED,Pedro Aguirre Cerda
120000000,3372,149440,CER,Casaesquinaenventaencallelasamericasencerrillos,4,1.0,110.0,180.0,,10240343,Unne,CER,CER,CER,Cerrillos
250000000,7024,311333,REC,Venezuelaag/av.Elsalto,3,2.0,100.0,800.0,,6570634,Propiedades Centro Santiago SPA,REC,REC,REC,Recoleta
701123000,19700,873130,LOB,CalleParque/AvenidaLaDehesa,4,3.0,215.0,611.0,,9952796,Francisco Vial Propiedades,LOB,LOB,LOB,Lo Barnechea
74500000,2093,92777,SAN,Estacióncincopinos,3,2.0,120.0,150.0,1.0,11157826,Mi Llave,SAN,SAN,SAN,Santiago
95000000,2669,118306,PUE,AvenidaJuanita,4,2.0,160.0,102.0,1.0,8199203,Easyprop,PUE,PUE,PUE,Puente Alto
2313350000,65000,2880884,COL,SanJosé-SantaCecilia,6,6.0,500.0,45500.0,9.0,11166330,Nexxos,COL,COL,COL,Colina
298000000,8373,371108,MAC,QuilinMacul,7,7.0,249.0,321.0,2.0,10245459,Mi Llave,MAC,MAC,MAC,Macul
81857000,2300,101939,PEÑ,cercanoametrolospresidentes,4,1.0,80.0,110.0,,6492241,Unne,PEÑ,PEÑ,PEÑ,Peñalolén
587235000,16500,731301,TAL,CondominiolasPalmasdelOliveto1-Talagante,5,5.0,427.0,5808.0,8.0,11163881,Nexxos,TAL,TAL,TAL,Talagante
274043000,7700,341274,PEÑ,QuebradodeMacul-CondominioAltosdelaArboleda,4,3.0,110.0,161.0,2.0,11155113,Nexxos,PEÑ,PEÑ,PEÑ,Peñalolén
903986000,25400,1125761,LOB,ClubdeGolfLomasdeLaDehesa/ImpresionanteVista,6,7.0,400.0,1025.0,,6081603,Sucursal Cantagallo,LOB,LOB,LOB,Lo Barnechea
120000000,3372,149440,LAF,LaFlorida,2,2.0,84.0,171.0,,9025852,Agente Propiedades,LAF,LAF,LAF,La Florida
72000000,2023,89664,QUI,DiagonalalsupermercadoAlvi,5,1.0,79.0,97.0,3.0,11138334,Nexxos,QUI,QUI,QUI,Quinta Normal
288279000,8100,359002,LAF,SantaLidia/SantaEstela,4,3.0,124.0,175.0,,10481330,Jorge Pablo Caro Propiedades,LAF,LAF,LAF,La Florida
551645000,15500,686980,VIT,Oportunidad/plenopolopasaje,3,3.0,140.0,240.0,,11139029,Nexxos,VIT,VIT,VIT,Vitacura
98000000,2754,122042,PUE,LosCipresesYC61163/CalleCretaNorte,4,1.0,80.0,96.0,3.0,9723980,Propiedades Centro Santiago SPA,PUE,PUE,PUE,Puente Alto
131683000,3700,163989,LAF,GerónimodeAlderete/Av.LaFlorida,3,1.0,65.0,98.0,1.0,8075187,Easyprop,LAF,LAF,LAF,La Florida
140000000,3934,174346,EST,Avlasparcelas,3,1.0,90.0,200.0,1.0,10792780,Vivanco Propiedades,EST,EST,EST,Estación Central
516055000,14500,642659,LAS,PadreErrazuriz/LucasdelaRobbia,3,3.0,159.0,240.0,2.0,11157061,Nexxos,LAS,LAS,LAS,Las Condes
224217000,6300,279224,MAI,CondominioBarrioCentral/AlcaldeJoseManuelInfanteLarrain,3,3.0,104.0,250.0,2.0,11155279,Mauricio Pino Propiedades,MAI,MAI,MAI,Maipú
462492050,12995,575955,COL,Av.Chamisero-LosMaitenes,3,3.0,180.0,400.0,2.0,11164469,Nexxos,COL,COL,COL,Colina
220000000,6182,273973,SAN,Lindacasade3habitacionesensanmiguel,3,1.0,81.0,300.0,3.0,9475564,Unne,SAN,SAN,SAN,Santiago
45000000,1264,56040,PUE,Un-58888chiloe/curacodevelez,2,1.0,39.0,60.0,,7718781,Propiedades Centro Santiago SPA,PUE,PUE,PUE,Puente Alto
150000000,4215,186800,LAG,Av.Tomé/Algarrobo,2,1.0,60.0,550.0,,11157398,Nexxos,LAG,LAG,LAG,La Granja
330000000,9272,410959,SAN,Vicuñamackenna/isabelriquelme,5,3.0,160.0,350.0,4.0,11155336,Mauricio Pino Propiedades,SAN,SAN,SAN,Santiago
309633000,8700,385595,LAR,MA-PríncipedeGales,3,2.0,88.0,156.0,2.0,11160306,Nexxos,LAR,LAR,LAR,La Reina
149478000,4200,186149,MAI,Sanjose/olimpo,3,2.0,75.0,183.0,,9056465,Foix Realty 100,MAI,MAI,MAI,Maipú
426368200,11980,530969,LOB,ElRodeo,5,3.0,180.0,250.0,2.0,11157259,Nexxos,LOB,LOB,LOB,Lo Barnechea
1245650000,35000,1551245,LOB,CaminoTurístico/JardínLaDehesa,4,5.0,427.0,1860.0,10.0,6081621,Sucursal Cantagallo,LOB,LOB,LOB,Lo Barnechea
836365000,23500,1041550,PEÑ,LasCortezas,3,4.0,236.0,1500.0,2.0,11165426,Nexxos,PEÑ,PEÑ,PEÑ,Peñalolén
1014315000,28500,1263157,LOB,PadreTedHuard-CaminoReal,5,5.0,290.0,850.0,5.0,11164625,Nexxos,LOB,LOB,LOB,Lo Barnechea
309170330,8687,385019,LAR,Casa3D2BVicentePerezRosales-LaReina,4,3.0,93.0,142.0,2.0,11154743,Nexxos,LAR,LAR,LAR,La Reina
275000000,7727,342466,SAN,Casaconexcelenteubicación,3,2.0,240.0,530.0,1.0,10461429,Easyprop,SAN,SAN,SAN,Santiago
126095370,3543,157030,EST,ManantialesentreAntárticayMagallanes,4,3.0,140.0,161.0,2.0,11167530,Nexxos,EST,EST,EST,Estación Central
169621940,4766,211235,QUI,ElconventoQuilicura,3,2.0,87.0,116.0,1.0,11137271,Nexxos,QUI,QUI,QUI,Quinta Normal
90000000,2529,112080,BUI,Buin,3,2.0,80.0,90.0,1.0,11142430,Agente Propiedades,BUI,BUI,BUI,Buín
658415000,18500,819944,SAN,SierraBella/PedroLagos,17,15.0,293.0,350.0,,6022149,Jorge Pablo Caro Propiedades,SAN,SAN,SAN,Santiago
144000000,4046,179328,SAN,SanNicolas/SantaRosa,5,1.0,278.0,270.0,,8077367,Easyprop,SAN,SAN,SAN,Santiago
161222700,4530,200775,PAD,AmediacuadradecrucedeElManzanoconPrimeraTransversal,4,1.0,140.0,403.0,4.0,11138346,Nexxos,PAD,PAD,PAD,Padre Hurtado
140000000,3934,174346,MAC,Pc59433joselancaster/americovespucio,5,2.0,133.0,173.0,1.0,8093927,Propiedades Centro Santiago SPA,MAC,MAC,MAC,Macul
97000000,2725,120797,PUD,(am56499)coronasueca/demóstenes,3,3.0,170.0,87.0,,6405284,Propiedades Centro Santiago SPA,PUD,PUD,PUD,Pudahuel
606510379,17042,755306,SAN,HurtadoRodríguez300-600,10,5.0,187.0,416.0,,8197370,Montalva Quindos,SAN,SAN,SAN,Santiago
320000000,8991,398506,ELB,Av.PadreHurtadoYC61008/Esperanza,3,2.0,121.0,520.0,,9504121,Propiedades Centro Santiago SPA,ELB,ELB,ELB,El Bosque
170832000,4800,212742,SAN,ConferenciaentreGaspardelaBarrerayManueldeAmat,6,1.0,161.0,179.0,,11167688,Nexxos,SAN,SAN,SAN,Santiago
96626850,2715,120332,REN,Huelen/parquenorte,2,1.0,75.0,71.0,1.0,10254264,Propiedades Centro Santiago SPA,REN,REN,REN,Renca
379999990,10677,473225,SAN,MiguelLeonPrado,7,2.0,219.0,240.0,,10761576,Unne,SAN,SAN,SAN,Santiago
80000000,2248,99626,PEÑ,Av.Elchunchonu-58682/avlastorres,3,1.0,77.0,114.0,,7564714,Propiedades Centro Santiago SPA,PEÑ,PEÑ,PEÑ,Peñalolén
459111000,12900,571745,LAS,Bocaccio-Chesterton,3,2.0,120.0,335.0,5.0,11165152,Nexxos,LAS,LAS,LAS,Las Condes
129547600,3640,161330,MAI,PozoAlmonteentreesquinablancayJoséManuelIrarrázaval,3,1.0,129.0,209.0,3.0,11167568,Nexxos,MAI,MAI,MAI,Maipú
266925000,7500,332410,COL,CaminoMonasterio/CaminoMonasterio,4,2.0,200.0,5000.0,,4573131,Jorge Pablo Caro Propiedades,COL,COL,COL,Colina
533494100,14990,664376,LAS,LosDominicos-TalaveradelaReina,5,3.0,230.0,528.0,5.0,11164577,Nexxos,LAS,LAS,LAS,Las Condes
75500000,2121,94022,SAN,LagunaTorcaYC60984/RioBlanco,2,1.0,70.0,72.0,,9504141,Propiedades Centro Santiago SPA,SAN,SAN,SAN,Santiago
224217000,6300,279224,COL,ApatacalYC60545/BrisasNorte,3,3.0,92.0,249.0,,9077692,Propiedades Centro Santiago SPA,COL,COL,COL,Colina
248774100,6990,309806,LAF,LongitudinalNorteLaFlorida,3,2.0,125.0,240.0,3.0,11137025,Nexxos,LAF,LAF,LAF,La Florida
242012000,6800,301385,PUE,Sanpedro/ejercitolibertador,7,3.0,195.0,170.0,2.0,10481522,Mauricio Pino Propiedades,PUE,PUE,PUE,Puente Alto
610368500,17150,760110,LAS,Avenidatobalaba,3,2.0,146.0,375.0,,11129189,Nexxos,LAS,LAS,LAS,Las Condes
121006000,3400,150692,PUD,PasajePiedraCallada,4,2.0,73.0,107.0,1.0,11167585,Nexxos,PUD,PUD,PUD,Pudahuel
53000000,1489,66002,PUE,delarquitecto/sargentomenadier,3,1.0,50.0,61.0,1.0,11153912,Nexxos,PUE,PUE,PUE,Puente Alto
175992550,4945,219169,PUE,EscarchaYC60116/Cardon,3,2.0,79.0,150.0,,8628220,Propiedades Centro Santiago SPA,PUE,PUE,PUE,Puente Alto
69800000,1961,86924,SAN,Elfarodenos,5,1.0,78.0,90.0,1.0,11157847,Mi Llave,SAN,SAN,SAN,Santiago
174391000,4900,217174,IND,MallBarrioIndependencia,4,1.0,120.0,226.0,,10499513,Easyprop,IND,IND,IND,Independencia
1007197000,28300,1254293,LAS,JorgeVI-EstadioEspañol,5,4.0,257.0,700.0,5.0,11135628,Nexxos,LAS,LAS,LAS,Las Condes
212828200,5980,265041,CUR,Crisolvendeparcelaespectacularvistacuracavíruta68,3,1.0,130.0,10000.0,,10218436,Movahome Corredores Integrados,CUR,CUR,CUR,Curacaví
124565000,3500,155125,PAD,MA-Cond.TierraVivaCasa78/133con3D3Bde2pisos,3,3.0,78.0,133.0,2.0,11160233,Nexxos,PAD,PAD,PAD,Padre Hurtado
180000000,5058,224159,TAL,CallefresiaAG/juanacanales,3,1.0,91.0,91.0,,6908452,Propiedades Centro Santiago SPA,TAL,TAL,TAL,Talagante
462314100,12990,575734,HUE,Casaenventaencaminodelroble-huechuraba,5,5.0,156.0,410.0,5.0,11129013,Nexxos,HUE,HUE,HUE,Huechuraba
74000000,2079,92154,REN,Esmeraldaconjosemiguelinfante,4,1.0,64.0,109.0,1.0,8253152,Unne,REN,REN,REN,Renca
640264100,17990,797340,COL,Av.JoséRabat-PadreSergioCorrea,4,4.0,318.0,556.0,3.0,11164758,Nexxos,COL,COL,COL,Colina
138445100,3890,172410,BUI,SectorLosTuliperosBuinMaipo,3,3.0,90.0,163.0,1.0,11152774,Nexxos,BUI,BUI,BUI,Buín
1245650000,35000,1551245,LAS,SanCarlosdeApoquindo-MonteAsís,6,5.0,300.0,894.0,6.0,11165322,Nexxos,LAS,LAS,LAS,Las Condes
97000000,2725,120797,PUE,Acogedoracasaenventaenpuentealto,3,2.0,67.0,87.0,1.0,10218999,Movahome Corredores Integrados,PUE,PUE,PUE,Puente Alto
576558000,16200,718005,LAS,LosAlmendros-MaríaTeresa,4,2.0,160.0,320.0,2.0,11164562,Nexxos,LAS,LAS,LAS,Las Condes
120000000,3372,149440,MEL,Av.Valparaisoag/sargentocandelaria,4,2.0,290.0,1000.0,5.0,8397967,Propiedades Centro Santiago SPA,MEL,MEL,MEL,Melipilla
694005000,19500,864265,LAR,JuliaBernstein,4,5.0,206.0,385.0,3.0,11157034,Nexxos,LAR,LAR,LAR,La Reina
1204721500,33850,1500276,LOB,Manquehue,6,7.0,520.0,520.0,5.0,7406364,Italprop Propiedades,LOB,LOB,LOB,Lo Barnechea
494701000,13900,616066,LAS,PresidenteRiesco-LasTranqueras,2,2.0,89.0,393.0,,11163872,Nexxos,LAS,LAS,LAS,Las Condes
459111000,12900,571745,TAL,antesdellegaraltrenviniendodesdelonquen,5,3.0,298.0,5058.0,3.0,7528309,Tsi Property,TAL,TAL,TAL,Talagante
569084100,15990,708698,COL,AvChamisero-Jumbo,4,4.0,235.0,490.0,3.0,11164485,Nexxos,COL,COL,COL,Colina
180000000,5058,224159,LAM,Riotolten2418,6,3.0,110.0,195.0,,9258108,Unne,LAM,LAM,LAM,Lampa
302515000,8500,376731,PUD,LosAbedules1198,3,3.0,120.0,698.0,2.0,10075135,,PUD,PUD,PUD,Pudahuel
747390000,21000,930747,LOB,Ventacasaconespectacularvistaenclubdegolflomasd...,4,4.0,1.0,1.0,,10217314,Scn Propiedades Ltda,LOB,LOB,LOB,Lo Barnechea
234894000,6600,292521,COL,Casaenventaenayresdechicureo,3,21.0,94.0,345.0,2.0,11129230,Nexxos,COL,COL,COL,Colina
98000000,2754,122042,MAI,VentaCasa4DormitoriosMaipú,4,1.0,80.0,100.0,1.0,10806782,Invierte Propiedades,MAI,MAI,MAI,Maipú
448434000,12600,558448,SAN,ValenzuelaLlanos1100,4,3.0,145.0,300.0,2.0,10141426,,SAN,SAN,SAN,Santiago
373695000,10500,465374,PEÑ,Amigosdelamúsicapeñalolén,4,5.0,174.0,425.0,2.0,11137164,Nexxos,PEÑ,PEÑ,PEÑ,Peñalolén
143500000,4032,178705,REC,Av.Dorsalyc53257/av.Elsalto,8,4.0,72.0,180.0,1.0,5364962,Propiedades Centro Santiago SPA,REC,REC,REC,Recoleta
1064141000,29900,1325207,LAR,ÁlvaroCasanova-ElSendero,4,4.0,260.0,960.0,6.0,11165837,Nexxos,LAR,LAR,LAR,La Reina
169900000,4774,211582,SAN,RogelioUgarte,5,2.0,162.0,170.0,,10761086,Unne,SAN,SAN,SAN,Santiago
145000000,4074,180573,SAN,SantaInesAv.Central,3,2.0,90.0,240.0,3.0,9031804,Mi Llave,SAN,SAN,SAN,Santiago
192186000,5400,239335,PUE,Elmacizo,2,3.0,117.0,199.0,2.0,11520802,,PUE,PUE,PUE,Puente Alto
246709880,6932,307235,CON,tenienteYavarConchalí,5,2.0,198.0,250.0,,11137194,Nexxos,CON,CON,CON,Conchalí
978725000,27500,1218836,PRO,Holanda-DiegodeAlmagro,6,5.0,260.0,539.0,5.0,11165198,Nexxos,PRO,PRO,PRO,Providencia
274043000,7700,341274,HUE,Harasdehuechuraba,3,3.0,108.0,200.0,2.0,11129204,Nexxos,HUE,HUE,HUE,Huechuraba
120000000,3372,149440,REN,Josémiguelinfante(ag)/esmeralda,5,2.0,140.0,119.0,1.0,6405273,Propiedades Centro Santiago SPA,REN,REN,REN,Renca
133889580,3762,166737,MAI,Maipú,4,3.0,95.0,120.0,2.0,8767054,Agente Propiedades,MAI,MAI,MAI,Maipú
401099300,11270,499501,LAC,EntreAvChileEspañayVirgendelPilar,4,4.0,264.0,759.0,2.0,9325194,Mi Llave,LAC,LAC,LAC,La Cisterna
1067700000,30000,1329639,COL,SanJosé-SantaCecilia,6,6.0,500.0,15500.0,9.0,11165969,Nexxos,COL,COL,COL,Colina
355900000,10000,443213,VIT,Lashualtatasconmanquehue,3,2.0,80.0,350.0,3.0,7352407,Unne,VIT,VIT,VIT,Vitacura
180000000,5058,224159,LAG,Av.CardenalRaulSilvaHenriquezAG/Tome,4,3.0,140.0,300.0,1.0,5460491,Propiedades Centro Santiago SPA,LAG,LAG,LAG,La Granja
300000000,8429,373599,QUI,NuevaExtramadura(AG)/SalvadorGutierrez,4,2.0,144.0,680.0,,6405290,Propiedades Centro Santiago SPA,QUI,QUI,QUI,Quinta Normal
90000000,2529,112080,CON,Am55919av.Cardenal/av.Independencia,7,1.0,98.0,12.0,,6192065,Propiedades Centro Santiago SPA,CON,CON,CON,Conchalí
316751000,8900,394460,HUE,Casamediterraneaenventahuechuraba,3,3.0,123.0,266.0,2.0,11129070,Nexxos,HUE,HUE,HUE,Huechuraba
255000000,7165,317559,IND,Carrion/Vivaceta-Independencia,6,2.0,160.0,245.0,2.0,10793198,Mauricio Pino Propiedades,IND,IND,IND,Independencia
266925000,7500,332410,TIL,Sevendecasaconampliaparcelaentiltil,4,3.0,250.0,6000.0,1.0,10215663,Movahome Corredores Integrados,TIL,TIL,TIL,Tiltil
266925000,7500,332410,TIL,Sevendecasaconampliaparcelaentiltil,4,3.0,250.0,6000.0,1.0,10215663,Movahome Corredores Integrados,TIL,TIL,TIL,Tiltil
384372000,10800,478670,LAR,Montebruno-Larraín,4,3.0,136.0,360.0,3.0,6081570,Sucursal Cantagallo,LAR,LAR,LAR,La Reina
120000000,3372,149440,SAN,PadreAntonioCorrea,3,1.0,100.0,200.0,1.0,4853661,,SAN,SAN,SAN,Santiago
69999999,1967,87173,PUE,YC54138AvJuanita/LaLechería,3,1.0,50.0,100.0,1.0,5633924,Propiedades Centro Santiago SPA,PUE,PUE,PUE,Puente Alto
220000000,6182,273973,SAN,Ventadecasaensantiago,5,2.0,117.0,208.0,,10219020,Movahome Corredores Integrados,SAN,SAN,SAN,Santiago
276534300,7770,344376,SAN,NogalesconEleuterioRamírez,4,4.0,132.0,120.0,2.0,6708451,Unne,SAN,SAN,SAN,Santiago
587235000,16500,731301,COL,CondominioelAlgarrobalII,4,3.0,353.0,3295.0,9.0,11518658,Nexxos,COL,COL,COL,Colina
149478000,4200,186149,SAN,VentaCasa3DormitoriosSanBernardo,3,3.0,82.0,160.0,1.0,9722700,Invierte Propiedades,SAN,SAN,SAN,Santiago
175000000,4917,217933,PUE,LosDominicosParqueSanFrancisco,4,1.0,168.0,157.0,,10761732,Unne,PUE,PUE,PUE,Puente Alto
1583755000,44500,1972298,VIT,SantaMaria/Condominio3casas,4,4.0,300.0,700.0,2.0,11139158,Nexxos,VIT,VIT,VIT,Vitacura
75000000,2107,93400,SAN,Sevendecasa1pisosanjoaquin$75millonesconvers...,1,1.0,80.0,213.0,,10217373,Scn Propiedades Ltda,SAN,SAN,SAN,Santiago
1391569000,39100,1732963,LAR,Salvadorizquierdo/principedegales,7,1.0,270.0,1150.0,,5671769,Grupo AG Propiedades,LAR,LAR,LAR,La Reina
459111000,12900,571745,REC,AvenidaPerú/Valdivieso,4,3.0,260.0,465.0,,10481544,Mauricio Pino Propiedades,REC,REC,REC,Recoleta
729595000,20500,908587,COL,PiedraRoja,4,5.0,255.0,630.0,5.0,11121534,Nexxos,COL,COL,COL,Colina
604780870,16993,753152,ÑUÑ,Plazañuñoa,4,3.0,280.0,790.0,1.0,6240343,Foix Realty 100,ÑUÑ,ÑUÑ,ÑUÑ,Ñuñoa
551645000,15500,686980,PRO,BrownNorte/Av.Echeñique,4,3.0,144.0,483.0,,6465752,Sucursal Cantagallo,PRO,PRO,PRO,Providencia
